,source,estimate,pvals,log10_pval
995,REACTOME_REGULATION_OF_GLUCOKINASE_BY_GLUCOKINASE_REGULATORY_PROTEIN,0.26433328,0.54408497,0.26433328
996,REACTOME_REGULATION_OF_GLYCOLYSIS_BY_FRUCTOSE_2_6_BISPHOSPHATE_METABOLISM,0.65030456,0.22371517,0.65030456
997,REACTOME_REGULATION_OF_HMOX1_EXPRESSION_AND_ACTIVITY,0.7083852,0.1957108,0.7083852
998,REACTOME_REGULATION_OF_HSF1_MEDIATED_HEAT_SHOCK_RESPONSE,1.8738378,0.013370947,1.8738378
999,REACTOME_REGULATION_OF_IFNA_SIGNALING,1.6094909,0.02457588,1.6094909
1000,REACTOME_REGULATION_OF_IFNG_SIGNALING,1.4574388,0.03487877,1.4574388
1002,REACTOME_REGULATION_OF_INSULIN_SECRETION,0.32825822,0.4696148,0.32825822
1003,REACTOME_REGULATION_OF_KIT_SIGNALING,0.52502334,0.2985222,0.52502334
1004,REACTOME_REGULATION_OF_LOCALIZATION_OF_FOXO_TRANSCRIPTION_FACTORS,0.65030456,0.22371517,0.65030456
1005,REACTOME_REGULATION_OF_MECP2_EXPRESSION_AND_ACTIVITY,0.7641411,0.17213094,0.7641411
1006,REACTOME_REGULATION_OF_MRNA_STABILITY_BY_PROTEINS_THAT_BIND_AU_RICH_ELEMENTS,1.775103,0.01678406,1.775103
1007,REACTOME_REGULATION_OF_PLK1_ACTIVITY_AT_G2_M_TRANSITION,0.77355367,0.16844043,0.77355367
1008,REACTOME_REGULATION_OF_PTEN_GENE_TRANSCRIPTION,1.8299105,0.01479413,1.8299105
1009,REACTOME_REGULATION_OF_PTEN_LOCALIZATION,0.69079316,0.20380124,0.69079316
1010,REACTOME_REGULATION_OF_PTEN_MRNA_TRANSLATION,1.699238,0.019987667,1.699238
1011,REACTOME_REGULATION_OF_PTEN_STABILITY_AND_ACTIVITY,1.6611468,0.021819923,1.6611468
1013,REACTOME_REGULATION_OF_RAS_BY_GAPS,0.6943561,0.20213611,0.6943561
1014,REACTOME_REGULATION_OF_RUNX1_EXPRESSION_AND_ACTIVITY,1.1788671,0.06624192,1.1788671
1015,REACTOME_REGULATION_OF_RUNX2_EXPRESSION_AND_ACTIVITY,0.32825822,0.4696148,0.32825822
1016,REACTOME_REGULATION_OF_RUNX3_EXPRESSION_AND_ACTIVITY,0.8701877,0.134838,0.8701877
1017,REACTOME_REGULATION_OF_SIGNALING_BY_CBL,0.4363606,0.36613345,0.4363606
1019,REACTOME_REGULATION_OF_TNFR1_SIGNALING,0.26433328,0.54408497,0.26433328
1020,REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_ACETYLATION,3.0897021,0.00081338815,3.0897021
1021,REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_ASSOCIATION_WITH_CO_FACTORS,0.58159244,0.26206413,0.58159244
1022,REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_METHYLATION,1.0934682,0.08063654,1.0934682
1023,REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_PHOSPHORYLATION,0.42243832,0.37806082,0.42243832
1024,REACTOME_REGULATION_OF_TP53_EXPRESSION_AND_DEGRADATION,1.9607499,0.010945867,1.9607499
1029,REACTOME_RESOLUTION_OF_ABASIC_SITES_AP_SITES,0.21578299,0.60843897,0.21578299
1030,REACTOME_RESOLUTION_OF_AP_SITES_VIA_THE_MULTIPLE_NUCLEOTIDE_PATCH_REPLACEMENT_PATHWAY,0.34146273,0.45555127,0.34146273
1034,REACTOME_RESPONSE_OF_MTB_TO_PHAGOCYTOSIS,0.38453624,0.4125378,0.38453624
1037,REACTOME_RETROGRADE_NEUROTROPHIN_SIGNALLING,0.58159244,0.26206413,0.58159244
1038,REACTOME_RETROGRADE_TRANSPORT_AT_THE_TRANS_GOLGI_NETWORK,2.1316428,0.0073851137,2.1316428
1039,REACTOME_RET_SIGNALING,1.3124181,0.04870594,1.3124181
1041,REACTOME_RHOBTB1_GTPASE_CYCLE,3.6539788,0.00022183047,3.6539788
1042,REACTOME_RHOBTB2_GTPASE_CYCLE,0.95126784,0.111874774,0.95126784
1043,REACTOME_RHOBTB3_ATPASE_CYCLE,0.69079316,0.20380124,0.69079316
1044,REACTOME_RHOBTB_GTPASE_CYCLE,3.6827188,0.00020762572,3.6827188
1045,REACTOME_RHOB_GTPASE_CYCLE,1.6611468,0.021819923,1.6611468
1046,REACTOME_RHOC_GTPASE_CYCLE,2.7805576,0.0016574573,2.7805576
1047,REACTOME_RHOD_GTPASE_CYCLE,2.923146,0.0011935866,2.923146
1048,REACTOME_RHOF_GTPASE_CYCLE,3.416198,0.0003835324,3.416198
1049,REACTOME_RHOG_GTPASE_CYCLE,2.2494535,0.005630493,2.2494535
1050,REACTOME_RHOH_GTPASE_CYCLE,2.8949082,0.0012737723,2.8949082
1051,REACTOME_RHOJ_GTPASE_CYCLE,4.384145,4.129097e-05,4.384145
1052,REACTOME_RHOQ_GTPASE_CYCLE,1.8914212,0.012840406,1.8914212
1054,REACTOME_RHOU_GTPASE_CYCLE,4.756237,1.752924e-05,4.756237
1055,REACTOME_RHOV_GTPASE_CYCLE,4.8469596,1.4224614e-05,4.8469596
1056,REACTOME_RHO_GTPASES_ACTIVATE_CIT,0.4363606,0.36613345,0.4363606
1058,REACTOME_RHO_GTPASES_ACTIVATE_KTN1,0.61415786,0.24313201,0.61415786
1060,REACTOME_RHO_GTPASES_ACTIVATE_PAKS,1.8893334,0.012902285,1.8893334
1061,REACTOME_RHO_GTPASES_ACTIVATE_PKNS,0.7872617,0.16320682,0.7872617
1063,REACTOME_RHO_GTPASES_ACTIVATE_ROCKS,2.0185285,0.009582341,2.0185285
1064,REACTOME_RHO_GTPASES_ACTIVATE_WASPS_AND_WAVES,2.0049777,0.009886037,2.0049777
1066,REACTOME_RIP_MEDIATED_NFKB_ACTIVATION_VIA_ZBP1,0.5520306,0.2805236,0.5520306
1067,REACTOME_RMTS_METHYLATE_HISTONE_ARGININES,0.27378085,0.5323768,0.27378085
1068,REACTOME_RNA_POLYMERASE_III_CHAIN_ELONGATION,0.4363606,0.36613345,0.4363606
1069,REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION,0.5629871,0.273535,0.5629871
1070,REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION_INITIATION_FROM_TYPE_1_PROMOTER,0.81143695,0.15437005,0.81143695
1071,REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION_INITIATION_FROM_TYPE_3_PROMOTER,0.81143695,0.15437005,0.81143695
1072,REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION_TERMINATION,0.35499594,0.44157457,0.35499594
1073,REACTOME_RNA_POLYMERASE_II_TRANSCRIBES_SNRNA_GENES,1.4448013,0.035908617,1.4448013
1074,REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION_TERMINATION,1.6350919,0.02316904,1.6350919
1075,REACTOME_RNA_POLYMERASE_I_PROMOTER_ESCAPE,0.29409125,0.5080527,0.29409125
1076,REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION,0.9481935,0.112669535,0.9481935
1077,REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION_INITIATION,1.0129678,0.097058184,1.0129678
1078,REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION_TERMINATION,0.3050254,0.4954212,0.3050254
1079,REACTOME_RND1_GTPASE_CYCLE,1.8768418,0.01327878,1.8768418
1080,REACTOME_RND2_GTPASE_CYCLE,1.1353116,0.0732299,1.1353116
1081,REACTOME_RND3_GTPASE_CYCLE,3.5450485,0.00028506995,3.5450485
1083,REACTOME_ROLE_OF_ABL_IN_ROBO_SLIT_SIGNALING,0.7366539,0.1833775,0.7366539
1084,REACTOME_ROLE_OF_LAT2_NTAL_LAB_ON_CALCIUM_MOBILIZATION,0.61415786,0.24313201,0.61415786
1086,REACTOME_ROLE_OF_SECOND_MESSENGERS_IN_NETRIN_1_SIGNALING,0.7366539,0.1833775,0.7366539
1087,REACTOME_RORA_ACTIVATES_GENE_EXPRESSION,1.1347517,0.07332436,1.1347517
1088,REACTOME_ROS_AND_RNS_PRODUCTION_IN_PHAGOCYTES,0.40070742,0.3974592,0.40070742
1093,REACTOME_RUNX1_INTERACTS_WITH_CO_FACTORS_WHOSE_PRECISE_EFFECT_ON_RUNX1_TARGETS_IS_NOT_KNOWN,1.1901963,0.06453626,1.1901963
1096,REACTOME_RUNX1_REGULATES_GENES_INVOLVED_IN_MEGAKARYOCYTE_DIFFERENTIATION_AND_PLATELET_FUNCTION,2.0508492,0.0088951,2.0508492
1097,REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_DIFFERENTIATION_OF_HSCS,0.35209578,0.44453323,0.35209578
1101,REACTOME_RUNX2_REGULATES_GENES_INVOLVED_IN_CELL_MIGRATION,0.85094035,0.14094824,0.85094035
1104,REACTOME_RUNX3_REGULATES_NOTCH_SIGNALING,0.5520306,0.2805236,0.5520306
1105,REACTOME_RUNX3_REGULATES_P14_ARF,0.7366539,0.1833775,0.7366539
1108,REACTOME_SARS_COV_1_GENOME_REPLICATION_AND_TRANSCRIPTION,2.057867,0.008752515,2.057867
1109,REACTOME_SARS_COV_1_INFECTION,1.0129678,0.097058184,1.0129678
1110,REACTOME_SARS_COV_2_INFECTION,0.7083852,0.1957108,0.7083852
1112,REACTOME_SCF_SKP2_MEDIATED_DEGRADATION_OF_P27_P21,0.11339517,0.77020234,0.11339517
1113,REACTOME_SEALING_OF_THE_NUCLEAR_ENVELOPE_NE_BY_ESCRT_III,0.35499594,0.44157457,0.35499594
1114,REACTOME_SELECTIVE_AUTOPHAGY,0.27950877,0.5254014,0.27950877
1115,REACTOME_SEMA3A_PAK_DEPENDENT_AXON_REPULSION,2.2480972,0.005648106,2.2480972
1117,REACTOME_SEMA4D_INDUCED_CELL_MIGRATION_AND_GROWTH_CONE_COLLAPSE,2.9547656,0.0011097735,2.9547656
1118,REACTOME_SEMA4D_IN_SEMAPHORIN_SIGNALING,2.7046988,0.0019737915,2.7046988
1120,REACTOME_SEMAPHORIN_INTERACTIONS,5.158415,6.9436055e-06,5.158415
1123,REACTOME_SENSORY_PROCESSING_OF_SOUND,1.2908611,0.051184554,1.2908611
1124,REACTOME_SENSORY_PROCESSING_OF_SOUND_BY_OUTER_HAIR_CELLS_OF_THE_COCHLEA,1.1901963,0.06453626,1.1901963
1125,REACTOME_SERINE_BIOSYNTHESIS,0.69079316,0.20380124,0.69079316
1126,REACTOME_SEROTONIN_NEUROTRANSMITTER_RELEASE_CYCLE,1.1347517,0.07332436,1.1347517
1127,REACTOME_SHC1_EVENTS_IN_EGFR_SIGNALING,0.7366539,0.1833775,0.7366539
1128,REACTOME_SHC1_EVENTS_IN_ERBB2_SIGNALING,1.0934682,0.08063654,1.0934682
1129,REACTOME_SHC1_EVENTS_IN_ERBB4_SIGNALING,1.4574388,0.03487877,1.4574388
1130,REACTOME_SHC_MEDIATED_CASCADE_FGFR1,0.5520306,0.2805236,0.5520306
1131,REACTOME_SHC_MEDIATED_CASCADE_FGFR3,0.58159244,0.26206413,0.58159244
1132,REACTOME_SHC_MEDIATED_CASCADE_FGFR4,0.5520306,0.2805236,0.5520306
1133,REACTOME_SHC_RELATED_EVENTS_TRIGGERED_BY_IGF1R,0.7893312,0.16243096,0.7893312
1134,REACTOME_SIALIC_ACID_METABOLISM,0.29409125,0.5080527,0.29409125
1137,REACTOME_SIGNALING_BY_BRAF_AND_RAF_FUSIONS,0.75262,0.17675838,0.75262
1138,REACTOME_SIGNALING_BY_CSF3_G_CSF,0.31653327,0.482466,0.31653327
1139,REACTOME_SIGNALING_BY_CTNNB1_PHOSPHO_SITE_MUTANTS,2.2480972,0.005648106,2.2480972
1140,REACTOME_SIGNALING_BY_CYTOSOLIC_FGFR1_FUSION_MUTANTS,3.149359,0.0007089915,3.149359
1141,REACTOME_SIGNALING_BY_EGFR,0.520785,0.30144984,0.520785
1142,REACTOME_SIGNALING_BY_EGFR_IN_CANCER,0.41794306,0.38199437,0.41794306
1143,REACTOME_SIGNALING_BY_ERBB2,0.9691429,0.107363604,0.9691429
1144,REACTOME_SIGNALING_BY_ERBB2_ECD_MUTANTS,0.50021476,0.31607142,0.50021476
1145,REACTOME_SIGNALING_BY_ERBB2_IN_CANCER,0.95126784,0.111874774,0.95126784
1146,REACTOME_SIGNALING_BY_ERBB4,0.44782966,0.35659096,0.44782966
1147,REACTOME_SIGNALING_BY_ERYTHROPOIETIN,0.38453624,0.4125378,0.38453624
1148,REACTOME_SIGNALING_BY_FGFR,2.035796,0.009208821,2.035796
1149,REACTOME_SIGNALING_BY_FGFR1,1.0595698,0.08718267,1.0595698
1150,REACTOME_SIGNALING_BY_FGFR1_IN_DISEASE,3.0222318,0.0009500977,3.0222318
1151,REACTOME_SIGNALING_BY_FGFR2,2.3857362,0.004113996,2.3857362
1152,REACTOME_SIGNALING_BY_FGFR2_IIIA_TM,0.4363606,0.36613345,0.4363606
1153,REACTOME_SIGNALING_BY_FGFR2_IN_DISEASE,0.6620779,0.21773192,0.6620779
1154,REACTOME_SIGNALING_BY_FGFR3,1.3124181,0.04870594,1.3124181
1155,REACTOME_SIGNALING_BY_FGFR3_FUSIONS_IN_CANCER,0.65030456,0.22371517,0.65030456
1156,REACTOME_SIGNALING_BY_FGFR4,1.2801493,0.0524627,1.2801493
1157,REACTOME_SIGNALING_BY_FGFR4_IN_DISEASE,0.61415786,0.24313201,0.61415786
1158,REACTOME_SIGNALING_BY_FGFR_IN_DISEASE,2.6546133,0.0022150662,2.6546133
1159,REACTOME_SIGNALING_BY_FLT3_FUSION_PROTEINS,2.9547656,0.0011097735,2.9547656
1160,REACTOME_SIGNALING_BY_FLT3_ITD_AND_TKD_MUTANTS,1.2770948,0.05283299,1.2770948
1162,REACTOME_SIGNALING_BY_INSULIN_RECEPTOR,0.72276384,0.1893373,0.72276384
1163,REACTOME_SIGNALING_BY_KIT_IN_DISEASE,1.0934682,0.08063654,1.0934682
1164,REACTOME_SIGNALING_BY_LEPTIN,0.61415786,0.24313201,0.61415786
1166,REACTOME_SIGNALING_BY_MET,1.5845891,0.026026204,1.5845891
1167,REACTOME_SIGNALING_BY_MODERATE_KINASE_ACTIVITY_BRAF_MUTANTS,0.20883858,0.61824614,0.20883858
1168,REACTOME_SIGNALING_BY_MRAS_COMPLEX_MUTANTS,0.7366539,0.1833775,0.7366539
1170,REACTOME_SIGNALING_BY_NOTCH1,0.2671251,0.5405986,0.2671251
1172,REACTOME_SIGNALING_BY_NOTCH1_PEST_DOMAIN_MUTANTS_IN_CANCER,0.12019806,0.7582317,0.12019806
1174,REACTOME_SIGNALING_BY_NOTCH2,0.26433328,0.54408497,0.26433328
1175,REACTOME_SIGNALING_BY_NOTCH3,0.17801201,0.6637247,0.17801201
1176,REACTOME_SIGNALING_BY_NOTCH4,0.2334859,0.5841362,0.2334859
1177,REACTOME_SIGNALING_BY_NTRK2_TRKB,0.95126784,0.111874774,0.95126784
1178,REACTOME_SIGNALING_BY_NTRK3_TRKC,0.47731784,0.33318248,0.47731784
1179,REACTOME_SIGNALING_BY_PDGF,0.44782966,0.35659096,0.44782966
1180,REACTOME_SIGNALING_BY_PDGFRA_TRANSMEMBRANE_JUXTAMEMBRANE_AND_KINASE_DOMAIN_MUTANTS,0.58159244,0.26206413,0.58159244
1181,REACTOME_SIGNALING_BY_PDGFR_IN_DISEASE,1.1347517,0.07332436,1.1347517
1182,REACTOME_SIGNALING_BY_PTK6,0.9481935,0.112669535,0.9481935
1185,REACTOME_SIGNALING_BY_SCF_KIT,2.0508492,0.0088951,2.0508492
1186,REACTOME_SIGNALING_BY_TGF_BETA_RECEPTOR_COMPLEX,1.5126078,0.030717945,1.5126078
1188,REACTOME_SIGNALING_BY_TYPE_1_INSULIN_LIKE_GROWTH_FACTOR_1_RECEPTOR_IGF1R,0.5936481,0.25488952,0.5936481
1189,REACTOME_SIGNALING_BY_WNT_IN_CANCER,3.0222318,0.0009500977,3.0222318
1190,REACTOME_SIGNALLING_TO_ERKS,0.7207842,0.19020231,0.7207842
1191,REACTOME_SIGNALLING_TO_RAS,0.4363606,0.36613345,0.4363606
1193,REACTOME_SIGNAL_ATTENUATION,0.69079316,0.20380124,0.69079316
1194,REACTOME_SIGNAL_REGULATORY_PROTEIN_FAMILY_INTERACTIONS,1.8012038,0.01580506,1.8012038
1195,REACTOME_SIGNAL_TRANSDUCTION_BY_L1,0.40070742,0.3974592,0.40070742
1198,REACTOME_SLC_TRANSPORTER_DISORDERS,0.08769385,0.8171582,0.08769385
1200,REACTOME_SMAD2_SMAD3_SMAD4_HETEROTRIMER_REGULATES_TRANSCRIPTION,0.27378085,0.5323768,0.27378085
1201,REACTOME_SMALL_INTERFERING_RNA_SIRNA_BIOGENESIS,0.69079316,0.20380124,0.69079316
1202,REACTOME_SMOOTH_MUSCLE_CONTRACTION,0.7872617,0.16320682,0.7872617
1203,REACTOME_SNRNP_ASSEMBLY,0.13129748,0.73909885,0.13129748
1204,REACTOME_SODIUM_CALCIUM_EXCHANGERS,0.65030456,0.22371517,0.65030456
1206,REACTOME_SOS_MEDIATED_SIGNALLING,0.7893312,0.16243096,0.7893312
1207,REACTOME_SPHINGOLIPID_DE_NOVO_BIOSYNTHESIS,0.57804745,0.264212,0.57804745
1208,REACTOME_SPHINGOLIPID_METABOLISM,0.5189781,0.30270657,0.5189781
1209,REACTOME_SPRY_REGULATION_OF_FGF_SIGNALING,1.2261717,0.05940572,1.2261717
1210,REACTOME_STABILIZATION_OF_P53,0.42638153,0.37464374,0.42638153
1211,REACTOME_STAT5_ACTIVATION,0.85094035,0.14094824,0.85094035
1212,REACTOME_STAT5_ACTIVATION_DOWNSTREAM_OF_FLT3_ITD_MUTANTS,0.69079316,0.20380124,0.69079316
1213,REACTOME_STING_MEDIATED_INDUCTION_OF_HOST_IMMUNE_RESPONSES,0.58159244,0.26206413,0.58159244
1214,REACTOME_STRIATED_MUSCLE_CONTRACTION,1.0934682,0.08063654,1.0934682
1217,REACTOME_SUMOYLATION_OF_CHROMATIN_ORGANIZATION_PROTEINS,0.7681244,0.17055938,0.7681244
1218,REACTOME_SUMOYLATION_OF_DNA_DAMAGE_RESPONSE_AND_REPAIR_PROTEINS,0.24968031,0.5627554,0.24968031
1220,REACTOME_SUMOYLATION_OF_DNA_REPLICATION_PROTEINS,0.4949007,0.31996265,0.4949007
1223,REACTOME_SUMOYLATION_OF_RNA_BINDING_PROTEINS,0.15727746,0.6961816,0.15727746
1224,REACTOME_SUMOYLATION_OF_SUMOYLATION_PROTEINS,0.23057549,0.5880639,0.23057549
1225,REACTOME_SUMOYLATION_OF_TRANSCRIPTION_COFACTORS,1.035905,0.092065096,1.035905
1226,REACTOME_SUMOYLATION_OF_TRANSCRIPTION_FACTORS,1.1788671,0.06624192,1.1788671
1227,REACTOME_SUMOYLATION_OF_UBIQUITINYLATION_PROTEINS,0.5936481,0.25488952,0.5936481
1231,REACTOME_SUPPRESSION_OF_APOPTOSIS,0.85094035,0.14094824,0.85094035
1234,REACTOME_SWITCHING_OF_ORIGINS_TO_A_POST_REPLICATIVE_STATE,0.05060008,0.8900203,0.05060008
1235,REACTOME_SYNAPTIC_ADHESION_LIKE_MOLECULES,1.0182391,0.095887244,1.0182391
1236,REACTOME_SYNDECAN_INTERACTIONS,0.41794306,0.38199437,0.41794306
1237,REACTOME_SYNTHESIS_OF_ACTIVE_UBIQUITIN_ROLES_OF_E1_AND_E2_ENZYMES,0.7641411,0.17213094,0.7641411
1247,REACTOME_SYNTHESIS_OF_IP3_AND_IP4_IN_THE_CYTOSOL,0.35499594,0.44157457,0.35499594
1259,REACTOME_SYNTHESIS_OF_PIPS_AT_THE_PLASMA_MEMBRANE,0.9481935,0.112669535,0.9481935
1261,REACTOME_SYNTHESIS_OF_PYROPHOSPHATES_IN_THE_CYTOSOL,0.69079316,0.20380124,0.69079316
1262,REACTOME_SYNTHESIS_OF_SUBSTRATES_IN_N_GLYCAN_BIOSYTHESIS,0.3779875,0.41880563,0.3779875
1263,REACTOME_SYNTHESIS_OF_UDP_N_ACETYL_GLUCOSAMINE,0.7366539,0.1833775,0.7366539
1264,REACTOME_SYNTHESIS_OF_VERY_LONG_CHAIN_FATTY_ACYL_COAS,1.0547158,0.088162564,1.0547158
1266,REACTOME_SYNTHESIS_SECRETION_AND_DEACYLATION_OF_GHRELIN,0.58159244,0.26206413,0.58159244
1267,REACTOME_SYNTHESIS_SECRETION_AND_INACTIVATION_OF_GLUCAGON_LIKE_PEPTIDE_1_GLP_1,0.5520306,0.2805236,0.5520306
1268,REACTOME_SYNTHESIS_SECRETION_AND_INACTIVATION_OF_GLUCOSE_DEPENDENT_INSULINOTROPIC_POLYPEPTIDE_GIP,0.7366539,0.1833775,0.7366539
1269,REACTOME_TAK1_ACTIVATES_NFKB_BY_PHOSPHORYLATION_AND_ACTIVATION_OF_IKKS_COMPLEX,0.29409125,0.5080527,0.29409125
1271,REACTOME_TBC_RABGAPS,0.5629871,0.273535,0.5629871
1272,REACTOME_TELOMERE_C_STRAND_LAGGING_STRAND_SYNTHESIS,0.2384608,0.577483,0.2384608
1273,REACTOME_TELOMERE_C_STRAND_SYNTHESIS_INITIATION,0.5520306,0.2805236,0.5520306
1274,REACTOME_TELOMERE_EXTENSION_BY_TELOMERASE,0.36932832,0.42723978,0.36932832
1275,REACTOME_TELOMERE_MAINTENANCE,0.66729975,0.21512963,0.66729975
1281,REACTOME_TGF_BETA_RECEPTOR_SIGNALING_ACTIVATES_SMADS,0.74200344,0.18113258,0.74200344
1285,REACTOME_THE_NLRP3_INFLAMMASOME,1.5294882,0.029546894,1.5294882
1287,REACTOME_THE_ROLE_OF_GTSE1_IN_G2_M_PROGRESSION_AFTER_G2_CHECKPOINT,0.29931477,0.50197864,0.29931477
1288,REACTOME_THE_ROLE_OF_NEF_IN_HIV_1_REPLICATION_AND_DISEASE_PATHOGENESIS,1.0182391,0.095887244,1.0182391
1294,REACTOME_TIE2_SIGNALING,1.332158,0.046541676,1.332158
1301,REACTOME_TNF_SIGNALING,0.1957712,0.6371311,0.1957712
1302,REACTOME_TOLL_LIKE_RECEPTOR_9_TLR9_CASCADE,0.77355367,0.16844043,0.77355367
1303,REACTOME_TP53_REGULATES_METABOLIC_GENES,1.2447118,0.056923058,1.2447118
1306,REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_CELL_CYCLE_GENES,0.15727746,0.6961816,0.15727746
1309,REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_DNA_REPAIR_GENES,2.3857362,0.004113996,2.3857362
1312,REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_G2_CELL_CYCLE_ARREST,0.45609793,0.34986627,0.45609793
1314,REACTOME_TRAF3_DEPENDENT_IRF_ACTIVATION_PATHWAY,0.65030456,0.22371517,0.65030456
1316,REACTOME_TRAF6_MEDIATED_IRF7_ACTIVATION,0.58159244,0.26206413,0.58159244
1318,REACTOME_TRAF6_MEDIATED_NF_KB_ACTIVATION,0.40070742,0.3974592,0.40070742
1320,REACTOME_TRAFFICKING_OF_AMPA_RECEPTORS,1.3808315,0.0416072,1.3808315
1321,REACTOME_TRAFFICKING_OF_GLUR2_CONTAINING_AMPA_RECEPTORS,1.1788671,0.06624192,1.1788671
1322,REACTOME_TRANSCRIPTIONAL_ACTIVATION_OF_MITOCHONDRIAL_BIOGENESIS,0.13129748,0.73909885,0.13129748
1323,REACTOME_TRANSCRIPTIONAL_ACTIVITY_OF_SMAD2_SMAD3_SMAD4_HETEROTRIMER,1.0595698,0.08718267,1.0595698
1324,REACTOME_TRANSCRIPTIONAL_REGULATION_BY_E2F6,2.0049777,0.009886037,2.0049777
1325,REACTOME_TRANSCRIPTIONAL_REGULATION_BY_MECP2,1.9232727,0.011932384,1.9232727
1326,REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX3,0.4147014,0.38485628,0.4147014
1327,REACTOME_TRANSCRIPTIONAL_REGULATION_BY_SMALL_RNAS,0.4825723,0.32917565,0.4825723
1328,REACTOME_TRANSCRIPTIONAL_REGULATION_BY_THE_AP_2_TFAP2_FAMILY_OF_TRANSCRIPTION_FACTORS,0.7872617,0.16320682,0.7872617
1329,REACTOME_TRANSCRIPTIONAL_REGULATION_BY_VENTX,0.23057549,0.5880639,0.23057549
1330,REACTOME_TRANSCRIPTIONAL_REGULATION_OF_GRANULOPOIESIS,0.9838195,0.10379597,0.9838195
1333,REACTOME_TRANSCRIPTIONAL_REGULATION_OF_WHITE_ADIPOCYTE_DIFFERENTIATION,0.54946834,0.28218353,0.54946834
1334,REACTOME_TRANSCRIPTION_COUPLED_NUCLEOTIDE_EXCISION_REPAIR_TC_NER,1.3401304,0.045695093,1.3401304
1335,REACTOME_TRANSCRIPTION_OF_E2F_TARGETS_UNDER_NEGATIVE_CONTROL_BY_DREAM_COMPLEX,0.41794306,0.38199437,0.41794306
1336,REACTOME_TRANSCRIPTION_OF_E2F_TARGETS_UNDER_NEGATIVE_CONTROL_BY_P107_RBL1_AND_P130_RBL2_IN_COMPLEX_WITH_HDAC1,0.47731784,0.33318248,0.47731784
1337,REACTOME_TRANSCRIPTION_OF_THE_HIV_GENOME,1.5845891,0.026026204,1.5845891
1338,REACTOME_TRANSFERRIN_ENDOCYTOSIS_AND_RECYCLING,0.35499594,0.44157457,0.35499594
1340,REACTOME_TRANSLATION_OF_SARS_COV_1_STRUCTURAL_PROTEINS,0.8911321,0.12848957,0.8911321
1341,REACTOME_TRANSLATION_OF_SARS_COV_2_STRUCTURAL_PROTEINS,0.5629871,0.273535,0.5629871
1343,REACTOME_TRANSLESION_SYNTHESIS_BY_POLK,0.45609793,0.34986627,0.45609793
1344,REACTOME_TRANSLESION_SYNTHESIS_BY_Y_FAMILY_DNA_POLYMERASES_BYPASSES_LESIONS_ON_DNA_TEMPLATE,0.21578299,0.60843897,0.21578299
1345,REACTOME_TRANSLOCATION_OF_SLC2A4_GLUT4_TO_THE_PLASMA_MEMBRANE,1.1796913,0.066116326,1.1796913
1349,REACTOME_TRANSPORT_OF_MATURE_MRNAS_DERIVED_FROM_INTRONLESS_TRANSCRIPTS,0.17801201,0.6637247,0.17801201
1350,REACTOME_TRANSPORT_OF_MATURE_TRANSCRIPT_TO_CYTOPLASM,1.2818464,0.052258093,1.2818464
1354,REACTOME_TRANSPORT_OF_THE_SLBP_DEPENDANT_MATURE_MRNA,0.22302268,0.5983803,0.22302268
1356,REACTOME_TRANS_GOLGI_NETWORK_VESICLE_BUDDING,2.064577,0.008618323,2.064577
1360,REACTOME_TRISTETRAPROLIN_TTP_ZFP36_BINDS_AND_DESTABILIZES_MRNA,2.0896838,0.008134226,2.0896838
1365,REACTOME_TRNA_PROCESSING_IN_THE_NUCLEUS,0.11339517,0.77020234,0.11339517
1368,REACTOME_TYPE_I_HEMIDESMOSOME_ASSEMBLY,0.9247611,0.11891562,0.9247611
1371,REACTOME_UCH_PROTEINASES,0.49040097,0.32329503,0.49040097
1372,REACTOME_UNBLOCKING_OF_NMDA_RECEPTORS_GLUTAMATE_BINDING_AND_ACTIVATION,0.38453624,0.4125378,0.38453624
1373,REACTOME_UNFOLDED_PROTEIN_RESPONSE_UPR,1.6607897,0.021837868,1.6607897
1375,REACTOME_UPTAKE_AND_ACTIONS_OF_BACTERIAL_TOXINS,0.86327815,0.13700041,0.86327815
1377,REACTOME_UPTAKE_AND_FUNCTION_OF_DIPHTHERIA_TOXIN,2.057867,0.008752515,2.057867
1381,REACTOME_VEGFR2_MEDIATED_VASCULAR_PERMEABILITY,2.5596807,0.002756254,2.5596807
