,source,estimate,pvals,log10_pval
1151,REACTOME_SIGNALING_BY_FGFR2,3.87697,0.0001327486,3.87697
1152,REACTOME_SIGNALING_BY_FGFR2_IIIA_TM,3.0488248,0.0008936657,3.0488248
1153,REACTOME_SIGNALING_BY_FGFR2_IN_DISEASE,1.9607499,0.010945867,1.9607499
1154,REACTOME_SIGNALING_BY_FGFR3,2.0508492,0.0088951,2.0508492
1156,REACTOME_SIGNALING_BY_FGFR4,2.0049777,0.009886037,2.0049777
1158,REACTOME_SIGNALING_BY_FGFR_IN_DISEASE,1.3392278,0.04579017,1.3392278
1162,REACTOME_SIGNALING_BY_INSULIN_RECEPTOR,1.2008901,0.06296656,1.2008901
1166,REACTOME_SIGNALING_BY_MET,1.5845891,0.026026204,1.5845891
1167,REACTOME_SIGNALING_BY_MODERATE_KINASE_ACTIVITY_BRAF_MUTANTS,0.6098182,0.24557365,0.6098182
1169,REACTOME_SIGNALING_BY_NODAL,0.58159244,0.26206413,0.58159244
1170,REACTOME_SIGNALING_BY_NOTCH1,2.673083,0.0021228385,2.673083
1171,REACTOME_SIGNALING_BY_NOTCH1_HD_DOMAIN_MUTANTS_IN_CANCER,3.37356,0.00042309702,3.37356
1172,REACTOME_SIGNALING_BY_NOTCH1_PEST_DOMAIN_MUTANTS_IN_CANCER,3.3274274,0.00047051394,3.3274274
1174,REACTOME_SIGNALING_BY_NOTCH2,3.9892824,0.00010249851,3.9892824
1175,REACTOME_SIGNALING_BY_NOTCH3,5.0136995,9.68948e-06,5.0136995
1176,REACTOME_SIGNALING_BY_NOTCH4,5.4358296,3.665813e-06,5.4358296
1182,REACTOME_SIGNALING_BY_PTK6,1.5295385,0.02954347,1.5295385
1183,REACTOME_SIGNALING_BY_RETINOIC_ACID,0.74200344,0.18113258,0.74200344
1186,REACTOME_SIGNALING_BY_TGF_BETA_RECEPTOR_COMPLEX,2.0939097,0.008055458,2.0939097
1190,REACTOME_SIGNALLING_TO_ERKS,0.2553155,0.55550057,0.2553155
1192,REACTOME_SIGNAL_AMPLIFICATION,0.34146273,0.45555127,0.34146273
1195,REACTOME_SIGNAL_TRANSDUCTION_BY_L1,0.40070742,0.3974592,0.40070742
1197,REACTOME_SLBP_DEPENDENT_PROCESSING_OF_REPLICATION_DEPENDENT_HISTONE_PRE_MRNAS,2.6563294,0.0022063304,2.6563294
1198,REACTOME_SLC_TRANSPORTER_DISORDERS,0.29931477,0.50197864,0.29931477
1200,REACTOME_SMAD2_SMAD3_SMAD4_HETEROTRIMER_REGULATES_TRANSCRIPTION,2.1994476,0.006317603,2.1994476
1202,REACTOME_SMOOTH_MUSCLE_CONTRACTION,0.7872617,0.16320682,0.7872617
1203,REACTOME_SNRNP_ASSEMBLY,1.9893118,0.010249158,1.9893118
1209,REACTOME_SPRY_REGULATION_OF_FGF_SIGNALING,3.2572465,0.0005530361,3.2572465
1210,REACTOME_STABILIZATION_OF_P53,4.384145,4.129097e-05,4.384145
1214,REACTOME_STRIATED_MUSCLE_CONTRACTION,0.41794306,0.38199437,0.41794306
1217,REACTOME_SUMOYLATION_OF_CHROMATIN_ORGANIZATION_PROTEINS,0.11674022,0.76429284,0.11674022
1218,REACTOME_SUMOYLATION_OF_DNA_DAMAGE_RESPONSE_AND_REPAIR_PROTEINS,0.24968031,0.5627554,0.24968031
1220,REACTOME_SUMOYLATION_OF_DNA_REPLICATION_PROTEINS,0.16217624,0.6883729,0.16217624
1222,REACTOME_SUMOYLATION_OF_INTRACELLULAR_RECEPTORS,0.36932832,0.42723978,0.36932832
1223,REACTOME_SUMOYLATION_OF_RNA_BINDING_PROTEINS,0.15727746,0.6961816,0.15727746
1224,REACTOME_SUMOYLATION_OF_SUMOYLATION_PROTEINS,0.23057549,0.5880639,0.23057549
1225,REACTOME_SUMOYLATION_OF_TRANSCRIPTION_COFACTORS,0.53438026,0.29215932,0.53438026
1226,REACTOME_SUMOYLATION_OF_TRANSCRIPTION_FACTORS,0.45609793,0.34986627,0.45609793
1228,REACTOME_SUMO_IS_CONJUGATED_TO_E1_UBA2_SAE1,0.9247611,0.11891562,0.9247611
1229,REACTOME_SUMO_IS_PROTEOLYTICALLY_PROCESSED,0.85094035,0.14094824,0.85094035
1230,REACTOME_SUMO_IS_TRANSFERRED_FROM_E1_TO_E2_UBE2I_UBC9,0.7893312,0.16243096,0.7893312
1232,REACTOME_SUPPRESSION_OF_PHAGOSOMAL_MATURATION,3.788167,0.00016286693,3.788167
1234,REACTOME_SWITCHING_OF_ORIGINS_TO_A_POST_REPLICATIVE_STATE,4.2057567,6.226491e-05,4.2057567
1237,REACTOME_SYNTHESIS_OF_ACTIVE_UBIQUITIN_ROLES_OF_E1_AND_E2_ENZYMES,2.1994476,0.006317603,2.1994476
1246,REACTOME_SYNTHESIS_OF_IP2_IP_AND_INS_IN_THE_CYTOSOL,0.5520306,0.2805236,0.5520306
1262,REACTOME_SYNTHESIS_OF_SUBSTRATES_IN_N_GLYCAN_BIOSYTHESIS,0.11674022,0.76429284,0.11674022
1269,REACTOME_TAK1_ACTIVATES_NFKB_BY_PHOSPHORYLATION_AND_ACTIVATION_OF_IKKS_COMPLEX,2.3090093,0.0049089734,2.3090093
1271,REACTOME_TBC_RABGAPS,0.5629871,0.273535,0.5629871
1274,REACTOME_TELOMERE_EXTENSION_BY_TELOMERASE,0.36932832,0.42723978,0.36932832
1275,REACTOME_TELOMERE_MAINTENANCE,1.6611468,0.021819923,1.6611468
1277,REACTOME_TERMINATION_OF_TRANSLESION_DNA_SYNTHESIS,2.1994476,0.006317603,2.1994476
1281,REACTOME_TGF_BETA_RECEPTOR_SIGNALING_ACTIVATES_SMADS,3.9892824,0.00010249851,3.9892824
1282,REACTOME_TGF_BETA_RECEPTOR_SIGNALING_IN_EMT_EPITHELIAL_TO_MESENCHYMAL_TRANSITION,3.37356,0.00042309702,3.37356
1285,REACTOME_THE_NLRP3_INFLAMMASOME,0.61415786,0.24313201,0.61415786
1287,REACTOME_THE_ROLE_OF_GTSE1_IN_G2_M_PROGRESSION_AFTER_G2_CHECKPOINT,10.101003,7.924958e-11,10.101003
1288,REACTOME_THE_ROLE_OF_NEF_IN_HIV_1_REPLICATION_AND_DISEASE_PATHOGENESIS,1.0182391,0.095887244,1.0182391
1289,REACTOME_THROMBIN_SIGNALLING_THROUGH_PROTEINASE_ACTIVATED_RECEPTORS_PARS,0.34146273,0.45555127,0.34146273
1290,REACTOME_THROMBOXANE_SIGNALLING_THROUGH_TP_RECEPTOR,0.4363606,0.36613345,0.4363606
1291,REACTOME_TICAM1_DEPENDENT_ACTIVATION_OF_IRF3_IRF7,4.3564157,4.401332e-05,4.3564157
1292,REACTOME_TICAM1_RIP1_MEDIATED_IKK_COMPLEX_RECRUITMENT,3.37356,0.00042309702,3.37356
1293,REACTOME_TICAM1_TRAF6_DEPENDENT_INDUCTION_OF_TAK1_COMPLEX,4.3564157,4.401332e-05,4.3564157
1296,REACTOME_TNFR1_INDUCED_NFKAPPAB_SIGNALING_PATHWAY,3.3097124,0.00049010327,3.3097124
1298,REACTOME_TNFR1_MEDIATED_CERAMIDE_PRODUCTION,0.9247611,0.11891562,0.9247611
1301,REACTOME_TNF_SIGNALING,2.5142214,0.0030604023,2.5142214
1302,REACTOME_TOLL_LIKE_RECEPTOR_9_TLR9_CASCADE,0.77355367,0.16844043,0.77355367
1303,REACTOME_TP53_REGULATES_METABOLIC_GENES,15.057108,8.767824e-16,15.057108
1307,REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_CELL_DEATH_GENES,0.2384608,0.577483,0.2384608
1309,REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_DNA_REPAIR_GENES,2.3857362,0.004113996,2.3857362
1310,REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_CYTOCHROME_C_RELEASE,0.47731784,0.33318248,0.47731784
1315,REACTOME_TRAF6_MEDIATED_INDUCTION_OF_TAK1_COMPLEX_WITHIN_TLR4_COMPLEX,3.6371136,0.0002306144,3.6371136
1317,REACTOME_TRAF6_MEDIATED_IRF7_ACTIVATION_IN_TLR7_8_OR_9_SIGNALING,3.788167,0.00016286693,3.788167
1323,REACTOME_TRANSCRIPTIONAL_ACTIVITY_OF_SMAD2_SMAD3_SMAD4_HETEROTRIMER,1.6899227,0.020421015,1.6899227
1324,REACTOME_TRANSCRIPTIONAL_REGULATION_BY_E2F6,0.2384608,0.577483,0.2384608
1326,REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX3,3.4162357,0.0003834991,3.4162357
1327,REACTOME_TRANSCRIPTIONAL_REGULATION_BY_SMALL_RNAS,2.2085323,0.0061868243,2.2085323
1329,REACTOME_TRANSCRIPTIONAL_REGULATION_BY_VENTX,0.23057549,0.5880639,0.23057549
1334,REACTOME_TRANSCRIPTION_COUPLED_NUCLEOTIDE_EXCISION_REPAIR_TC_NER,4.621109,2.392714e-05,4.621109
1337,REACTOME_TRANSCRIPTION_OF_THE_HIV_GENOME,2.185386,0.006525503,2.185386
1338,REACTOME_TRANSFERRIN_ENDOCYTOSIS_AND_RECYCLING,2.630297,0.002342626,2.630297
1339,REACTOME_TRANSLATION_OF_REPLICASE_AND_ASSEMBLY_OF_THE_REPLICATION_TRANSCRIPTION_COMPLEX,0.58159244,0.26206413,0.58159244
1340,REACTOME_TRANSLATION_OF_SARS_COV_1_STRUCTURAL_PROTEINS,2.4925175,0.0032172333,2.4925175
1341,REACTOME_TRANSLATION_OF_SARS_COV_2_STRUCTURAL_PROTEINS,3.2952168,0.0005067376,3.2952168
1342,REACTOME_TRANSLESION_SYNTHESIS_BY_POLH,2.9547656,0.0011097735,2.9547656
1343,REACTOME_TRANSLESION_SYNTHESIS_BY_POLK,3.149359,0.0007089915,3.149359
1344,REACTOME_TRANSLESION_SYNTHESIS_BY_Y_FAMILY_DNA_POLYMERASES_BYPASSES_LESIONS_ON_DNA_TEMPLATE,1.8768418,0.01327878,1.8768418
1345,REACTOME_TRANSLOCATION_OF_SLC2A4_GLUT4_TO_THE_PLASMA_MEMBRANE,4.712348,1.9393316e-05,4.712348
1348,REACTOME_TRANSPORT_OF_CONNEXONS_TO_THE_PLASMA_MEMBRANE,8.380894,4.1601202e-09,8.380894
1351,REACTOME_TRANSPORT_OF_NUCLEOSIDES_AND_FREE_PURINE_AND_PYRIMIDINE_BASES_ACROSS_THE_PLASMA_MEMBRANE,0.65030456,0.22371517,0.65030456
1355,REACTOME_TRANSPORT_OF_VITAMINS_NUCLEOSIDES_AND_RELATED_MOLECULES,0.2836889,0.52036864,0.2836889
1356,REACTOME_TRANS_GOLGI_NETWORK_VESICLE_BUDDING,2.064577,0.008618323,2.064577
1358,REACTOME_TRIGLYCERIDE_CATABOLISM,1.2261717,0.05940572,1.2261717
1359,REACTOME_TRIGLYCERIDE_METABOLISM,0.9838195,0.10379597,0.9838195
1361,REACTOME_TRNA_AMINOACYLATION,0.34146273,0.45555127,0.34146273
1363,REACTOME_TRNA_MODIFICATION_IN_THE_NUCLEUS_AND_CYTOSOL,0.18961896,0.646221,0.18961896
1365,REACTOME_TRNA_PROCESSING_IN_THE_NUCLEUS,0.36911452,0.42745015,0.36911452
1371,REACTOME_UCH_PROTEINASES,3.7682009,0.00017052933,3.7682009
1373,REACTOME_UNFOLDED_PROTEIN_RESPONSE_UPR,0.05060008,0.8900203,0.05060008
1375,REACTOME_UPTAKE_AND_ACTIONS_OF_BACTERIAL_TOXINS,0.31653327,0.482466,0.31653327
1376,REACTOME_UPTAKE_AND_FUNCTION_OF_ANTHRAX_TOXINS,0.61415786,0.24313201,0.61415786
1379,REACTOME_VASOPRESSIN_REGULATES_RENAL_WATER_HOMEOSTASIS_VIA_AQUAPORINS,0.7207842,0.19020231,0.7207842
1382,REACTOME_VIRAL_MESSENGER_RNA_SYNTHESIS,1.622943,0.02382632,1.622943
1384,REACTOME_VITAMIN_B5_PANTOTHENATE_METABOLISM,0.52502334,0.2985222,0.52502334
1385,REACTOME_VITAMIN_C_ASCORBATE_METABOLISM,0.7893312,0.16243096,0.7893312
1386,REACTOME_VITAMIN_D_CALCIFEROL_METABOLISM,0.7893312,0.16243096,0.7893312
